ComID,GeogName,DataGroup1,DataGroup1_Order,DataGroup2,1996 - .,1996 - %,2001 - .,2001 - %,2006 - .,2006 - %,Percent Change 1996 - 2006
COM312,Bear River First Nation (Bear River (6)),"$100,000 and over",12,Two or More Person Households,,,,,0,0,
COM312,Bear River First Nation (Bear River (6)),"$100,000 and over",12,One Person Households,,,,,0,0,
COM312,Bear River First Nation (Bear River (6)),"$100,000 and over",12,All Households,,,,,0,0,
COM401,North Queens,"$100,000 and over",12,All Households,,,,,31,5.2,
COM401,North Queens,"$100,000 and over",12,One Person Households,,,,,0,0,
COM401,North Queens,"$100,000 and over",12,Two or More Person Households,,,,,31,6.6,
COM402,Port Mouton,"$100,000 and over",12,All Households,,,,,19,3.6,
COM402,Port Mouton,"$100,000 and over",12,Two or More Person Households,,,,,29,7.3,
COM402,Port Mouton,"$100,000 and over",12,One Person Households,,,,,6,4.5,
COM403,Liverpool,"$100,000 and over",12,Two or More Person Households,,,,,246,11.9,
COM403,Liverpool,"$100,000 and over",12,All Households,,,,,262,9.6,
COM403,Liverpool,"$100,000 and over",12,One Person Households,,,,,19,2.9,
COM404,Medway,"$100,000 and over",12,All Households,,,,,18,4.3,
COM404,Medway,"$100,000 and over",12,Two or More Person Households,,,,,22,6.7,
COM404,Medway,"$100,000 and over",12,One Person Households,,,,,0,0,
COM405,Greenfield,"$100,000 and over",12,Two or More Person Households,,,,,21,6.6,
COM405,Greenfield,"$100,000 and over",12,One Person Households,,,,,0,0,
COM405,Greenfield,"$100,000 and over",12,All Households,,,,,15,3.6,
com406,Acadia First Nation (Wildcat (12)),"$100,000 and over",12,All Households,,,,,0,0,
com406,Acadia First Nation (Wildcat (12)),"$100,000 and over",12,Two or More Person Households,,,,,0,0,
com406,Acadia First Nation (Wildcat (12)),"$100,000 and over",12,One Person Households,,,,,0,0,
com407,Acadia First Nation (Ponhook Lake (10)),"$100,000 and over",12,All Households,,,,,0,0,
com407,Acadia First Nation (Ponhook Lake (10)),"$100,000 and over",12,Two or More Person Households,,,,,0,0,
com407,Acadia First Nation (Ponhook Lake (10)),"$100,000 and over",12,One Person Households,,,,,0,0,
COM408,Acadia First Nation (Medway River (11)),"$100,000 and over",12,One Person Households,,,,,0,0,
COM408,Acadia First Nation (Medway River (11)),"$100,000 and over",12,Two or More Person Households,,,,,0,0,
COM408,Acadia First Nation (Medway River (11)),"$100,000 and over",12,All Households,,,,,0,0,
COM501,Kejimkujik National Park,"$100,000 and over",12,One Person Households,,,,,0,0,
COM501,Kejimkujik National Park,"$100,000 and over",12,Two or More Person Households,,,,,0,0,
COM501,Kejimkujik National Park,"$100,000 and over",12,All Households,,,,,0,0,
COM502,Milford,"$100,000 and over",12,One Person Households,,,,,7,10.1,
COM502,Milford,"$100,000 and over",12,All Households,,,,,16,4.8,
COM502,Milford,"$100,000 and over",12,Two or More Person Households,,,,,17,6.4,
COM503,Cornwallis Park,"$100,000 and over",12,All Households,,,,,16,1.8,
COM503,Cornwallis Park,"$100,000 and over",12,One Person Households,,,,,0,0,
COM503,Cornwallis Park,"$100,000 and over",12,Two or More Person Households,,,,,19,3,
COM504,Port Royal,"$100,000 and over",12,All Households,,,,,8,2.1,
COM504,Port Royal,"$100,000 and over",12,One Person Households,,,,,0,0,
COM504,Port Royal,"$100,000 and over",12,Two or More Person Households,,,,,18,6.3,
DHA3,Annapolis Valley Health,"$100,000 and over",12,One Person Households,25,0.4,35,0.5,100,1.2,300
COM505,Granville Ferry,"$100,000 and over",12,All Households,,,,,21,4.3,
COM505,Granville Ferry,"$100,000 and over",12,Two or More Person Households,,,,,29,8.1,
COM505,Granville Ferry,"$100,000 and over",12,One Person Households,,,,,0,0,
COM506,Annapolis Royal,"$100,000 and over",12,One Person Households,,,,,0,0,
COM506,Annapolis Royal,"$100,000 and over",12,All Households,,,,,67,8.8,
COM506,Annapolis Royal,"$100,000 and over",12,Two or More Person Households,,,,,71,14,
COM507,Bear River First Nation (Bear River (6B)),"$100,000 and over",12,Two or More Person Households,,,,,0,0,
COM507,Bear River First Nation (Bear River (6B)),"$100,000 and over",12,All Households,,,,,0,0,
COM507,Bear River First Nation (Bear River (6B)),"$100,000 and over",12,One Person Households,,,,,0,0,
COM508,Bridgetown,"$100,000 and over",12,All Households,,,,,56,5.1,
COM508,Bridgetown,"$100,000 and over",12,One Person Households,,,,,0,0,
COM508,Bridgetown,"$100,000 and over",12,Two or More Person Households,,,,,61,8.1,
COM509,Port Lorne,"$100,000 and over",12,All Households,,,,,12,3.4,
COM509,Port Lorne,"$100,000 and over",12,One Person Households,,,,,0,0,
COM509,Port Lorne,"$100,000 and over",12,Two or More Person Households,,,,,15,5.9,
COM510,Lawrencetown,"$100,000 and over",12,Two or More Person Households,,,,,41,7.1,
COM510,Lawrencetown,"$100,000 and over",12,One Person Households,,,,,0,0,
COM510,Lawrencetown,"$100,000 and over",12,All Households,,,,,36,4.7,
COM511,Middleton,"$100,000 and over",12,Two or More Person Households,,,,,171,12.8,
COM511,Middleton,"$100,000 and over",12,One Person Households,,,,,0,0,
COM511,Middleton,"$100,000 and over",12,All Households,,,,,164,8.6,
COM512,Margaretsville,"$100,000 and over",12,Two or More Person Households,,,,,15,4.2,
COM512,Margaretsville,"$100,000 and over",12,All Households,,,,,9,1.8,
COM512,Margaretsville,"$100,000 and over",12,One Person Households,,,,,0,0,
COM601,Broad Cove,"$100,000 and over",12,Two or More Person Households,,,,,7,4.1,
COM601,Broad Cove,"$100,000 and over",12,One Person Households,,,,,0,0,
COM601,Broad Cove,"$100,000 and over",12,All Households,,,,,7,3.1,
COM602,Petite Riviere,"$100,000 and over",12,All Households,,,,,11,5.4,
COM602,Petite Riviere,"$100,000 and over",12,One Person Households,,,,,0,0,
COM602,Petite Riviere,"$100,000 and over",12,Two or More Person Households,,,,,11,7.3,
COM603,Italy Cross,"$100,000 and over",12,All Households,,,,,83,10.3,
COM603,Italy Cross,"$100,000 and over",12,One Person Households,,,,,0,0,
COM603,Italy Cross,"$100,000 and over",12,Two or More Person Households,,,,,87,13.3,
COM604,Chelsea,"$100,000 and over",12,All Households,,,,,24,6.8,
COM604,Chelsea,"$100,000 and over",12,Two or More Person Households,,,,,24,8.4,
COM604,Chelsea,"$100,000 and over",12,One Person Households,,,,,0,0,
COM605,Newcombville,"$100,000 and over",12,All Households,,,,,22,3.7,
COM605,Newcombville,"$100,000 and over",12,One Person Households,,,,,0,0,
COM605,Newcombville,"$100,000 and over",12,Two or More Person Households,,,,,26,5.1,
COM606,Hemford,"$100,000 and over",12,One Person Households,,,,,1,1.6,
COM606,Hemford,"$100,000 and over",12,Two or More Person Households,,,,,9,4.4,
COM606,Hemford,"$100,000 and over",12,All Households,,,,,4,1.5,
COM607,New Germany,"$100,000 and over",12,One Person Households,,,,,2,1.1,
COM607,New Germany,"$100,000 and over",12,Two or More Person Households,,,,,35,6.5,
COM607,New Germany,"$100,000 and over",12,All Households,,,,,34,4.7,
COM608,Northfield,"$100,000 and over",12,All Households,,,,,57,7.3,
COM608,Northfield,"$100,000 and over",12,Two or More Person Households,,,,,59,8.6,
COM608,Northfield,"$100,000 and over",12,One Person Households,,,,,2,1.8,
COM609,Bridgewater,"$100,000 and over",12,All Households,,,,,405,9.5,
COM609,Bridgewater,"$100,000 and over",12,One Person Households,,,,,10,0.8,
COM609,Bridgewater,"$100,000 and over",12,Two or More Person Households,,,,,384,12.8,
COM610,LaHave,"$100,000 and over",12,All Households,,,,,212,10.9,
COM610,LaHave,"$100,000 and over",12,One Person Households,,,,,0,0,
COM610,LaHave,"$100,000 and over",12,Two or More Person Households,,,,,208,13.9,
COM611,Lunenburg,"$100,000 and over",12,Two or More Person Households,,,,,222,14.2,
COM611,Lunenburg,"$100,000 and over",12,One Person Households,,,,,0,0,
COM611,Lunenburg,"$100,000 and over",12,All Households,,,,,217,10.1,
COM612,Maitland,"$100,000 and over",12,Two or More Person Households,,,,,44,7.9,
COM612,Maitland,"$100,000 and over",12,One Person Households,,,,,8,8.2,
COM612,Maitland,"$100,000 and over",12,All Households,,,,,54,8.3,
COM613,Mahone Bay,"$100,000 and over",12,All Households,,,,,117,10,
COM613,Mahone Bay,"$100,000 and over",12,One Person Households,,,,,0,0,
COM613,Mahone Bay,"$100,000 and over",12,Two or More Person Households,,,,,121,14.5,
COM614,New Cornwall,"$100,000 and over",12,Two or More Person Households,,,,,18,5.7,
COM614,New Cornwall,"$100,000 and over",12,One Person Households,,,,,0,0,
COM614,New Cornwall,"$100,000 and over",12,All Households,,,,,27,6.6,
COM615,Maplewood,"$100,000 and over",12,One Person Households,,,,,0,0,
COM615,Maplewood,"$100,000 and over",12,Two or More Person Households,,,,,35,6.7,
COM615,Maplewood,"$100,000 and over",12,All Households,,,,,28,4.3,
COM616,New Ross,"$100,000 and over",12,Two or More Person Households,,,,,33,6.7,
COM616,New Ross,"$100,000 and over",12,All Households,,,,,33,5.2,
COM616,New Ross,"$100,000 and over",12,One Person Households,,,,,0,0,
com617,Indian Brook First Nation (Pennal (19)),"$100,000 and over",12,All Households,,,,,0,0,
com617,Indian Brook First Nation (Pennal (19)),"$100,000 and over",12,Two or More Person Households,,,,,0,0,
com617,Indian Brook First Nation (Pennal (19)),"$100,000 and over",12,One Person Households,,,,,0,0,
COM618,Chester Basin,"$100,000 and over",12,Two or More Person Households,,,,,93,14.7,
COM618,Chester Basin,"$100,000 and over",12,All Households,,,,,93,11,
COM618,Chester Basin,"$100,000 and over",12,One Person Households,,,,,0,0,
com619,Acadia First Nation (Gold River (21)),"$100,000 and over",12,All Households,,,,,0,0,
com619,Acadia First Nation (Gold River (21)),"$100,000 and over",12,One Person Households,,,,,0,0,
com619,Acadia First Nation (Gold River (21)),"$100,000 and over",12,Two or More Person Households,,,,,0,0,
COM620,Western Shore,"$100,000 and over",12,All Households,,,,,49,4.5,
COM620,Western Shore,"$100,000 and over",12,One Person Households,,,,,0,0,
COM620,Western Shore,"$100,000 and over",12,Two or More Person Households,,,,,52,6.5,
COM621,Chester,"$100,000 and over",12,All Households,,,,,180,18.2,
COM621,Chester,"$100,000 and over",12,One Person Households,,,,,20,7.4,
COM621,Chester,"$100,000 and over",12,Two or More Person Households,,,,,160,22,
COM622,Windsor Road,"$100,000 and over",12,One Person Households,,,,,0,0,
COM622,Windsor Road,"$100,000 and over",12,All Households,,,,,15,6.7,
COM622,Windsor Road,"$100,000 and over",12,Two or More Person Households,,,,,15,8.7,
COM623,Blandford,"$100,000 and over",12,All Households,,,,,83,11.7,
COM623,Blandford,"$100,000 and over",12,One Person Households,,,,,0,0,
COM623,Blandford,"$100,000 and over",12,Two or More Person Households,,,,,78,15,
COM701,Lake George,"$100,000 and over",12,All Households,,,,,60,12,
COM701,Lake George,"$100,000 and over",12,One Person Households,,,,,4,3.2,
COM701,Lake George,"$100,000 and over",12,Two or More Person Households,,,,,53,14,
COM702,Greenwood,"$100,000 and over",12,One Person Households,,,,,0,0,
COM702,Greenwood,"$100,000 and over",12,Two or More Person Households,,,,,214,13.1,
COM702,Greenwood,"$100,000 and over",12,All Households,,,,,205,10.1,
COM703,Kingston,"$100,000 and over",12,One Person Households,,,,,10,2,
COM703,Kingston,"$100,000 and over",12,Two or More Person Households,,,,,218,13.8,
COM703,Kingston,"$100,000 and over",12,All Households,,,,,246,11.8,
COM704,Aylesford,"$100,000 and over",12,All Households,,,,,36,3.7,
COM704,Aylesford,"$100,000 and over",12,One Person Households,,,,,0,0,
COM704,Aylesford,"$100,000 and over",12,Two or More Person Households,,,,,41,5.4,
COM705,Millville,"$100,000 and over",12,Two or More Person Households,,,,,38,6.7,
COM705,Millville,"$100,000 and over",12,All Households,,,,,32,4.6,
COM705,Millville,"$100,000 and over",12,One Person Households,,,,,1,0.8,
COM706,Berwick,"$100,000 and over",12,Two or More Person Households,,,,,72,7.4,
COM706,Berwick,"$100,000 and over",12,One Person Households,,,,,1,0.3,
COM706,Berwick,"$100,000 and over",12,All Households,,,,,63,4.7,
COM707,Waterville,"$100,000 and over",12,All Households,,,,,28,4.7,
COM707,Waterville,"$100,000 and over",12,One Person Households,,,,,4,2.9,
COM707,Waterville,"$100,000 and over",12,Two or More Person Households,,,,,25,5.5,
COM708,Somerset,"$100,000 and over",12,All Households,,,,,26,6,
COM708,Somerset,"$100,000 and over",12,One Person Households,,,,,0,0,
COM708,Somerset,"$100,000 and over",12,Two or More Person Households,,,,,35,9.6,
COM709,Harbourville,"$100,000 and over",12,All Households,,,,,26,4,
COM709,Harbourville,"$100,000 and over",12,One Person Households,,,,,0,0,
COM709,Harbourville,"$100,000 and over",12,Two or More Person Households,,,,,26,5,
COM710,Lakeville,"$100,000 and over",12,Two or More Person Households,,,,,70,15.4,
COM710,Lakeville,"$100,000 and over",12,One Person Households,,,,,0,0,
COM710,Lakeville,"$100,000 and over",12,All Households,,,,,77,14.3,
COM711,Cambridge,"$100,000 and over",12,Two or More Person Households,,,,,40,10.1,
COM711,Cambridge,"$100,000 and over",12,One Person Households,,,,,0,0,
COM711,Cambridge,"$100,000 and over",12,All Households,,,,,55,11.1,
COM712,Annapolis Valley First Nation (Cambridge (32)),"$100,000 and over",12,One Person Households,,,,,0,0,
COM712,Annapolis Valley First Nation (Cambridge (32)),"$100,000 and over",12,All Households,,,,,1,4.5,
COM712,Annapolis Valley First Nation (Cambridge (32)),"$100,000 and over",12,Two or More Person Households,,,,,1,5.6,
COM713,Coldbrook,"$100,000 and over",12,Two or More Person Households,,,,,151,17.1,
COM713,Coldbrook,"$100,000 and over",12,One Person Households,,,,,10,6.9,
COM713,Coldbrook,"$100,000 and over",12,All Households,,,,,165,16.1,
COM714,Alton,"$100,000 and over",12,All Households,,,,,95,13.1,
COM714,Alton,"$100,000 and over",12,One Person Households,,,,,0,0,
COM714,Alton,"$100,000 and over",12,Two or More Person Households,,,,,92,15.4,
COM715,Kentville,"$100,000 and over",12,All Households,,,,,322,8.2,
COM715,Kentville,"$100,000 and over",12,One Person Households,,,,,19,1.6,
COM715,Kentville,"$100,000 and over",12,Two or More Person Households,,,,,312,11.2,
COM716,Centreville,"$100,000 and over",12,All Households,,,,,73,9,
COM716,Centreville,"$100,000 and over",12,One Person Households,,,,,5,4,
COM716,Centreville,"$100,000 and over",12,Two or More Person Households,,,,,76,10.8,
COM717,Blomidon,"$100,000 and over",12,Two or More Person Households,,,,,88,13.8,
COM717,Blomidon,"$100,000 and over",12,All Households,,,,,82,10.2,
COM717,Blomidon,"$100,000 and over",12,One Person Households,,,,,7,4.2,
COM718,Canning,"$100,000 and over",12,Two or More Person Households,,,,,109,12.7,
COM718,Canning,"$100,000 and over",12,One Person Households,,,,,16,7.4,
COM718,Canning,"$100,000 and over",12,All Households,,,,,114,10.7,
COM719,Port Williams,"$100,000 and over",12,All Households,,,,,125,18.5,
COM719,Port Williams,"$100,000 and over",12,One Person Households,,,,,3,1.8,
COM719,Port Williams,"$100,000 and over",12,Two or More Person Households,,,,,121,24.2,
COM720,New Minas,"$100,000 and over",12,One Person Households,,,,,0,0,
COM720,New Minas,"$100,000 and over",12,Two or More Person Households,,,,,196,12.6,
COM720,New Minas,"$100,000 and over",12,All Households,,,,,196,8.7,
COM721,Gaspereau,"$100,000 and over",12,One Person Households,,,,,10,7.3,
COM721,Gaspereau,"$100,000 and over",12,Two or More Person Households,,,,,64,12.1,
COM721,Gaspereau,"$100,000 and over",12,All Households,,,,,72,10.8,
COM722,Wolfville,"$100,000 and over",12,All Households,,,,,309,16.2,
COM722,Wolfville,"$100,000 and over",12,One Person Households,,,,,17,2.6,
COM722,Wolfville,"$100,000 and over",12,Two or More Person Households,,,,,293,23.5,
COM723,Grand Pre,"$100,000 and over",12,All Households,,,,,53,12.8,
COM723,Grand Pre,"$100,000 and over",12,One Person Households,,,,,8,10.1,
COM723,Grand Pre,"$100,000 and over",12,Two or More Person Households,,,,,50,15,
COM724,Hantsport,"$100,000 and over",12,All Households,,,,,111,8.7,
COM724,Hantsport,"$100,000 and over",12,One Person Households,,,,,0,0,
COM724,Hantsport,"$100,000 and over",12,Two or More Person Households,,,,,117,12,
COM725,Glooscap First Nation (Horton (Glooscap) (35)),"$100,000 and over",12,All Households,,,,,0,0,
COM725,Glooscap First Nation (Horton (Glooscap) (35)),"$100,000 and over",12,One Person Households,,,,,0,0,
COM725,Glooscap First Nation (Horton (Glooscap) (35)),"$100,000 and over",12,Two or More Person Households,,,,,0,0,
COM801,Falmouth,"$100,000 and over",12,All Households,,,,,130,13.7,
COM801,Falmouth,"$100,000 and over",12,One Person Households,,,,,10,6.9,
COM801,Falmouth,"$100,000 and over",12,Two or More Person Households,,,,,129,16.1,
COM802,Windsor Forks,"$100,000 and over",12,All Households,,,,,53,12.7,
COM802,Windsor Forks,"$100,000 and over",12,One Person Households,,,,,1,1.4,
COM802,Windsor Forks,"$100,000 and over",12,Two or More Person Households,,,,,54,15.3,
COM803,Smiths Corner,"$100,000 and over",12,One Person Households,,,,,0,0,
COM803,Smiths Corner,"$100,000 and over",12,Two or More Person Households,,,,,38,11.5,
COM803,Smiths Corner,"$100,000 and over",12,All Households,,,,,38,9.7,
COM804,Newport Corner,"$100,000 and over",12,One Person Households,,,,,0,0,
COM804,Newport Corner,"$100,000 and over",12,Two or More Person Households,,,,,68,11.9,
COM804,Newport Corner,"$100,000 and over",12,All Households,,,,,68,9.7,
COM805,Three Mile Plains,"$100,000 and over",12,Two or More Person Households,,,,,43,5.9,
COM805,Three Mile Plains,"$100,000 and over",12,All Households,,,,,43,4.6,
COM805,Three Mile Plains,"$100,000 and over",12,One Person Households,,,,,3,1.6,
COM806,Windsor,"$100,000 and over",12,Two or More Person Households,,,,,145,11.9,
COM806,Windsor,"$100,000 and over",12,All Households,,,,,158,8.7,
COM806,Windsor,"$100,000 and over",12,One Person Households,,,,,16,2.6,
COM807,Brooklyn,"$100,000 and over",12,All Households,,,,,88,10,
COM807,Brooklyn,"$100,000 and over",12,One Person Households,,,,,0,0,
COM807,Brooklyn,"$100,000 and over",12,Two or More Person Households,,,,,97,13.1,
COM808,Summerville,"$100,000 and over",12,Two or More Person Households,,,,,16,5.3,
COM808,Summerville,"$100,000 and over",12,All Households,,,,,18,4.8,
COM808,Summerville,"$100,000 and over",12,One Person Households,,,,,0,0,
COM809,Kempt Shore,"$100,000 and over",12,Two or More Person Households,,,,,24,7.8,
COM809,Kempt Shore,"$100,000 and over",12,One Person Households,,,,,0,0,
COM809,Kempt Shore,"$100,000 and over",12,All Households,,,,,22,5.4,
COM810,Noel,"$100,000 and over",12,All Households,,,,,27,5.3,
COM810,Noel,"$100,000 and over",12,Two or More Person Households,,,,,34,9.3,
COM811,Kennetcook,"$100,000 and over",12,All Households,,,,,36,6.5,
COM811,Kennetcook,"$100,000 and over",12,One Person Households,,,,,0,0,
COM811,Kennetcook,"$100,000 and over",12,Two or More Person Households,,,,,35,8.3,
COM812,Upper Rawdon,"$100,000 and over",12,All Households,,,,,45,6.2,
COM812,Upper Rawdon,"$100,000 and over",12,One Person Households,,,,,0,0,
COM812,Upper Rawdon,"$100,000 and over",12,Two or More Person Households,,,,,53,9.1,
COM813,Mount Uniacke,"$100,000 and over",12,Two or More Person Households,,,,,167,15.7,
COM813,Mount Uniacke,"$100,000 and over",12,All Households,,,,,177,13.8,
COM813,Mount Uniacke,"$100,000 and over",12,One Person Households,,,,,10,4.5,
COM814,Enfield,"$100,000 and over",12,Two or More Person Households,,,,,337,24.4,
COM814,Enfield,"$100,000 and over",12,One Person Households,,,,,5,2,
COM814,Enfield,"$100,000 and over",12,All Households,,,,,331,20.3,
COM815,Nine Mile River,"$100,000 and over",12,All Households,,,,,61,11.4,
COM815,Nine Mile River,"$100,000 and over",12,One Person Households,,,,,0,0,
COM815,Nine Mile River,"$100,000 and over",12,Two or More Person Households,,,,,56,12.1,
COM816,Elmsdale,"$100,000 and over",12,One Person Households,,,,,0,0,
COM816,Elmsdale,"$100,000 and over",12,Two or More Person Households,,,,,158,19.8,
COM816,Elmsdale,"$100,000 and over",12,All Households,,,,,164,17.6,
COM817,Lantz,"$100,000 and over",12,One Person Households,,,,,0,0,
COM817,Lantz,"$100,000 and over",12,Two or More Person Households,,,,,202,20.2,
COM817,Lantz,"$100,000 and over",12,All Households,,,,,194,16.6,
COM818,Milford,"$100,000 and over",12,All Households,,,,,87,16.1,
COM818,Milford,"$100,000 and over",12,One Person Households,,,,,0,0,
COM818,Milford,"$100,000 and over",12,Two or More Person Households,,,,,90,19.7,
COM819,Indian Brook First Nation (Indian Brook (14)),"$100,000 and over",12,Two or More Person Households,,,,,0,0,
COM819,Indian Brook First Nation (Indian Brook (14)),"$100,000 and over",12,One Person Households,,,,,0,0,
COM819,Indian Brook First Nation (Indian Brook (14)),"$100,000 and over",12,All Households,,,,,10,3,
COM820,Shubenacadie,"$100,000 and over",12,All Households,,,,,120,13.5,
COM820,Shubenacadie,"$100,000 and over",12,One Person Households,,,,,0,0,
COM820,Shubenacadie,"$100,000 and over",12,Two or More Person Households,,,,,123,17.4,
COM821,Maitland,"$100,000 and over",12,All Households,,,,,41,12.1,
COM821,Maitland,"$100,000 and over",12,One Person Households,,,,,0,0,
COM821,Maitland,"$100,000 and over",12,Two or More Person Households,,,,,40,15.2,
COM822,Annapolis Valley First Nation (St. Croix (34)),"$100,000 and over",12,All Households,,,,,0,0,
COM822,Annapolis Valley First Nation (St. Croix (34)),"$100,000 and over",12,One Person Households,,,,,0,0,
COM822,Annapolis Valley First Nation (St. Croix (34)),"$100,000 and over",12,Two or More Person Households,,,,,0,0,
COM901,Hubbards,"$100,000 and over",12,All Households,,,,,136,15.4,
COM901,Hubbards,"$100,000 and over",12,One Person Households,,,,,21,9.2,
COM901,Hubbards,"$100,000 and over",12,Two or More Person Households,,,,,116,17.8,
COM902,St. Margarets Bay,"$100,000 and over",12,One Person Households,,,,,20,9.8,
COM902,St. Margarets Bay,"$100,000 and over",12,Two or More Person Households,,,,,247,32.5,
DHA3,Annapolis Valley Health,"$100,000 and over",12,Two or More Person Households,815,3.4,1660,6.8,2925,11.7,258.9
COM902,St. Margarets Bay,"$100,000 and over",12,All Households,,,,,255,26.5,
COM903,Tantallon,"$100,000 and over",12,All Households,,,,,978,34.9,
COM903,Tantallon,"$100,000 and over",12,One Person Households,,,,,27,9.9,
COM903,Tantallon,"$100,000 and over",12,Two or More Person Households,,,,,957,37.8,
COM904,Hacketts Cove,"$100,000 and over",12,All Households,,,,,185,25.9,
COM904,Hacketts Cove,"$100,000 and over",12,One Person Households,,,,,4,2.4,
COM904,Hacketts Cove,"$100,000 and over",12,Two or More Person Households,,,,,178,32.8,
COM905,Peggys Cove,"$100,000 and over",12,All Households,,,,,51,18.2,
COM905,Peggys Cove,"$100,000 and over",12,One Person Households,,,,,0,0,
COM905,Peggys Cove,"$100,000 and over",12,Two or More Person Households,,,,,53,22.9,
COM906,Prospect,"$100,000 and over",12,All Households,,,,,265,23,
COM906,Prospect,"$100,000 and over",12,One Person Households,,,,,0,0,
COM906,Prospect,"$100,000 and over",12,Two or More Person Households,,,,,269,27.3,
COM907,Terence Bay,"$100,000 and over",12,All Households,,,,,36,8.9,
COM907,Terence Bay,"$100,000 and over",12,One Person Households,,,,,0,0,
COM907,Terence Bay,"$100,000 and over",12,Two or More Person Households,,,,,43,12.1,
COM908,Hatchet Lake,"$100,000 and over",12,All Households,,,,,263,25.9,
COM908,Hatchet Lake,"$100,000 and over",12,One Person Households,,,,,0,0,
COM908,Hatchet Lake,"$100,000 and over",12,Two or More Person Households,,,,,263,29.8,
COM909,Sambro,"$100,000 and over",12,All Households,,,,,222,16,
COM909,Sambro,"$100,000 and over",12,One Person Households,,,,,0,0,
COM909,Sambro,"$100,000 and over",12,Two or More Person Households,,,,,232,19.6,
COM910,Herring Cove,"$100,000 and over",12,All Households,,,,,234,23,
COM910,Herring Cove,"$100,000 and over",12,One Person Households,,,,,0,0,
COM910,Herring Cove,"$100,000 and over",12,Two or More Person Households,,,,,239,27.6,
COM911,Spryfield,"$100,000 and over",12,All Households,,,,,374,8.2,
COM911,Spryfield,"$100,000 and over",12,One Person Households,,,,,25,1.7,
COM911,Spryfield,"$100,000 and over",12,Two or More Person Households,,,,,376,12.2,
COM912,Armdale-Northwest Arm,"$100,000 and over",12,All Households,,,,,799,18.5,
COM912,Armdale-Northwest Arm,"$100,000 and over",12,One Person Households,,,,,50,3.5,
COM912,Armdale-Northwest Arm,"$100,000 and over",12,Two or More Person Households,,,,,795,27.6,
COM913,Fairview,"$100,000 and over",12,All Households,,,,,742,10.4,
COM913,Fairview,"$100,000 and over",12,One Person Households,,,,,30,1,
COM913,Fairview,"$100,000 and over",12,Two or More Person Households,,,,,687,16.1,
COM914,Halifax Chebucto,"$100,000 and over",12,All Households,,,,,1565,19,
COM914,Halifax Chebucto,"$100,000 and over",12,One Person Households,,,,,44,1.6,
COM914,Halifax Chebucto,"$100,000 and over",12,Two or More Person Households,,,,,1492,27.7,
COM915,Halifax Citadel,"$100,000 and over",12,All Households,,,,,1920,19,
COM915,Halifax Citadel,"$100,000 and over",12,One Person Households,,,,,266,5.5,
COM915,Halifax Citadel,"$100,000 and over",12,Two or More Person Households,,,,,1674,31.9,
COM916,Halifax Needham,"$100,000 and over",12,All Households,,,,,803,8.1,
COM916,Halifax Needham,"$100,000 and over",12,One Person Households,,,,,40,0.9,
COM916,Halifax Needham,"$100,000 and over",12,Two or More Person Households,,,,,756,13.8,
COM917,Clayton Park,"$100,000 and over",12,All Households,,,,,2370,16.9,
COM917,Clayton Park,"$100,000 and over",12,One Person Households,,,,,167,3.7,
COM917,Clayton Park,"$100,000 and over",12,Two or More Person Households,,,,,2246,23.6,
COM918,Timberlea,"$100,000 and over",12,One Person Households,,,,,23,4.7,
COM918,Timberlea,"$100,000 and over",12,Two or More Person Households,,,,,649,23.1,
COM918,Timberlea,"$100,000 and over",12,All Households,,,,,657,19.9,
COM919,Hammonds Plains,"$100,000 and over",12,All Households,,,,,1512,44.4,
COM919,Hammonds Plains,"$100,000 and over",12,One Person Households,,,,,23,7.2,
COM919,Hammonds Plains,"$100,000 and over",12,Two or More Person Households,,,,,1482,47.9,
COM920,Bedford,"$100,000 and over",12,All Households,,,,,2034,32.4,
COM920,Bedford,"$100,000 and over",12,One Person Households,,,,,60,4.1,
COM920,Bedford,"$100,000 and over",12,Two or More Person Households,,,,,1972,40.6,
COM921,Middle Sackville,"$100,000 and over",12,All Households,,,,,700,19.9,
COM921,Middle Sackville,"$100,000 and over",12,One Person Households,,,,,0,0,
COM921,Middle Sackville,"$100,000 and over",12,Two or More Person Households,,,,,695,23,
COM922,Upper Sackville,"$100,000 and over",12,All Households,,,,,78,22.2,
COM922,Upper Sackville,"$100,000 and over",12,One Person Households,,,,,0,0,
COM922,Upper Sackville,"$100,000 and over",12,Two or More Person Households,,,,,77,25.3,
COM923,Beaver Bank,"$100,000 and over",12,One Person Households,,,,,0,0,
COM923,Beaver Bank,"$100,000 and over",12,Two or More Person Households,,,,,405,21.7,
COM923,Beaver Bank,"$100,000 and over",12,All Households,,,,,406,18.8,
COM924,Fall River,"$100,000 and over",12,All Households,,,,,1317,37.6,
COM924,Fall River,"$100,000 and over",12,One Person Households,,,,,16,4.1,
COM924,Fall River,"$100,000 and over",12,Two or More Person Households,,,,,1336,43.4,
COM925,Waverley,"$100,000 and over",12,All Households,,,,,333,37.8,
COM925,Waverley,"$100,000 and over",12,One Person Households,,,,,9,6.1,
COM925,Waverley,"$100,000 and over",12,Two or More Person Households,,,,,322,44.3,
COM926,Dartmouth North,"$100,000 and over",12,All Households,,,,,793,8.6,
COM926,Dartmouth North,"$100,000 and over",12,One Person Households,,,,,39,1.1,
COM926,Dartmouth North,"$100,000 and over",12,Two or More Person Households,,,,,789,14.3,
