Year,Board Code,Board Name,School Code,School Name,School Total
2014-2015,052,STRAIT REGIONAL               ,0930,DALBRAE ACADEMY               ,264
2014-2015,052,STRAIT REGIONAL               ,0707,DR. JOHN HUGH GILLIS REGIONAL HIGH SCHOOL ,722
2014-2015,052,STRAIT REGIONAL               ,0975,EAST ANTIGONISH EDUCATION CENTRE/ACADEMY ,449
2014-2015,052,STRAIT REGIONAL               ,0484,EAST RICHMOND EDUCATION CENTRE     ,264
2014-2015,052,STRAIT REGIONAL               ,0266,FANNING EDUCATION CENTRE/CANSO ACADEMY,156
2014-2015,052,STRAIT REGIONAL               ,0471,FELIX MARCHAND EDUCATION CENTRE ,90
2014-2015,052,STRAIT REGIONAL               ,0143,H. M. MACDONALD ELEMENTARY SCHOOL  ,99
2014-2015,052,STRAIT REGIONAL               ,1106,INVERNESS EDUCATION CENTRE/ACADEMY ,261
2014-2015,052,STRAIT REGIONAL               ,0631,MULGRAVE MEMORIAL EDUCATION CENTRE ,63
2014-2015,052,STRAIT REGIONAL               ,0390,PLEASANT BAY SCHOOL           ,9
2014-2015,052,STRAIT REGIONAL               ,0931,RICHMOND EDUCATION CENTRE/ACADEMY  ,462
2014-2015,052,STRAIT REGIONAL               ,0152,ST. ANDREW JUNIOR HIGH SCHOOL ,551
2014-2015,052,STRAIT REGIONAL               ,0149,ST. ANDREWS CONSOLIDATED SCHOOL    ,258
2014-2015,052,STRAIT REGIONAL               ,1160,ST. MARY'S EDUCATION CENTRE/ACADEMY,293
2014-2015,052,STRAIT REGIONAL               ,0655,STRAIT AREA EDUCATION/RECREATION CENTRE   ,358
2014-2015,052,STRAIT REGIONAL               ,8052,STRAIT DSEPS                  ,2
2014-2015,052,STRAIT REGIONAL               ,0936,TAMARAC EDUCATION CENTRE      ,568
2014-2015,052,STRAIT REGIONAL               ,0388,WHYCOCOMAGH EDUCATION CENTRE  ,178
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0639,A.G. BAILLIE MEMORIAL SCHOOL,367
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0248,ADVOCATE DISTRICT SCHOOL      ,60
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0705,AMHERST REGIONAL HIGH SCHOOL  ,658
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0006,BIBLE HILL CENTRAL ELEMENTARY SCHOOL ,149
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0002,BIBLE HILL EAST COURT ROAD ELEMENTARY SCHOOL,95
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0007,BIBLE HILL JUNIOR HIGH SCHOOL ,341
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0016,BROOKFIELD ELEMENTARY SCHOOL  ,189
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0020,CENTRAL COLCHESTER JUNIOR HIGH SCHOOL,431
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0027,CHIGANOIS ELEMENTARY SCHOOL   ,210
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,8053,CHIGNECTO-CENTRAL DSEPS       ,19
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0014,COBEQUID CONSOLIDATED ELEMENTARY SCHOOL     ,146
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0036,COBEQUID DISTRICT ELEMENTARY SCHOOL,84
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0044,COBEQUID EDUCATIONAL CENTRE   ,1395
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,1104,CUMBERLAND NORTH ACADEMY      ,321
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0230,CYRUS EATON ELEMENTARY SCHOOL ,128
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0028,DEBERT ELEMENTARY SCHOOL      ,153
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0408,DR. W. A. MACLEOD CONSOLIDATED SCHOOL,458
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0750,E. B. CHANDLER JUNIOR HIGH SCHOOL ,315
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0432,EAST PICTOU MIDDLE SCHOOL     ,101
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0031,ELMSDALE DISTRICT ELEMENTARY SCHOOL ,357
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0030,ENFIELD DISTRICT SCHOOL       ,300
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0414,F. H. MACDONALD ELEMENTARY SCHOOL ,309
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0665,G.R. SAUNDERS ELEMENTARY SCHOOL     ,388
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0026,GREAT VILLAGE ELEMENTARY SCHOOL      ,51
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0042,HANTS EAST RURAL HIGH SCHOOL  ,778
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0041,HANTS NORTH RURAL HIGH SCHOOL ,253
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,1145,HARMONY HEIGHTS ELEMENTARY SCHOOL   ,322
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0015,HILDEN ELEMENTARY SCHOOL      ,98
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0661,JUNCTION ROAD ELEMENTARY SCHOOL     ,165
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0038,KENNETCOOK DISTRICT ELEMENTARY SCHOOL,89
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0035,MAITLAND DISTRICT SCHOOL             ,19
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0949,MAPLE RIDGE ELEMENTARY SCHOOL ,227
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,1189,NEW GLASGOW ACADEMY           ,468
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0005,NORTH COLCHESTER HIGH SCHOOL  ,197
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0988,NORTH NOVA EDUCATION CENTRE   ,1038
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0009,NORTH RIVER ELEMENTARY SCHOOL ,224
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0231,NORTHPORT CONSOLIDATED ELEMENTARY SCHOOL  ,48
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0989,NORTHUMBERLAND REGIONAL HIGH SCHOOL,864
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,1151,OXFORD REGIONAL EDUCATION CENTRE   ,390
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0649,PARRSBORO REGIONAL ELEMENTARY SCHOOL ,135
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0715,PARRSBORO REGIONAL HIGH SCHOOL,160
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0650,PICTOU ACADEMY/DR.THOMAS MCCULLOCH SCHOOL,260
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0971,PICTOU ELEMENTARY SCHOOL      ,179
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0252,PUGWASH DISTRICT HIGH SCHOOL  ,229
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0039,RAWDON DISTRICT ELEMENTARY SCHOOL    ,104
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0916,REDCLIFF MIDDLE SCHOOL        ,402
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0240,RIVER HEBERT DISTRICT ELEMENTARY SCHOOL   ,85
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0251,RIVER HEBERT DISTRICT SCHOOL  ,93
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0435,RIVER JOHN CONSOLIDATED SCHOOL       ,67
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0923,RIVERSIDE EDUCATION CENTRE    ,583
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0441,SALT SPRINGS ELEMENTARY SCHOOL       ,62
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0004,SCOTSBURN ELEMENTARY SCHOOL   ,103
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0034,SHUBENACADIE DISTRICT ELEMENTARY SCHOOL    ,151
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0992,SOUTH COLCHESTER ACADEMY      ,579
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,1105,SPRING STREET ACADEMY         ,426
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0658,SPRINGHILL JUNIOR-SENIOR HIGH SCHOOL ,290
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0001,TATAMAGOUCHE ELEMENTARY SCHOOL,184
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0428,THORBURN CONSOLIDATED SCHOOL  ,249
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0692,TRENTON ELEMENTARY SCHOOL     ,141
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0690,TRENTON MIDDLE SCHOOL         ,148
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,1146,TRURO ELEMENTARY SCHOOL       ,560
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0045,TRURO JUNIOR HIGH SCHOOL      ,427
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0040,UNIACKE DISTRICT SCHOOL       ,413
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0018,UPPER STEWIACKE ELEMENTARY SCHOOL   ,53
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0012,VALLEY ELEMENTARY SCHOOL      ,223
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0227,WALLACE CONSOLIDATED ELEMENTARY SCHOOL     ,49
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0003,WALTER DUGGAN CONSOLIDATED SCHOOL    ,444
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0229,WENTWORTH CONSOLIDATED ELEMENTARY SCHOOL ,26
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0029,WEST COLCHESTER CONSOLIDATED SCHOOL ,136
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0662,WEST END MEMORIAL SCHOOL      ,133
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0503,WEST HIGHLANDS ELEMENTARY SCHOOL     ,233
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,0407,WEST PICTOU CONSOLIDATED SCHOOL      ,460
2014-2015,053,CHIGNECTO-CENTRAL REGIONAL    ,1148,WINDING RIVER CONSOLIDATED SCHOOL   ,246
2014-2015,054,HALIFAX REGIONAL              ,0228,A. J. SMELTZER JUNIOR HIGH SCHOOL  ,243
2014-2015,054,HALIFAX REGIONAL              ,0512,ADMIRAL WESTPHAL ELEMENTARY SCHOOL  ,123
2014-2015,054,HALIFAX REGIONAL              ,0513,ALDERNEY ELEMENTARY SCHOOL    ,104
2014-2015,054,HALIFAX REGIONAL              ,0317,ASH LEE JEFFERSON ELEMENTARY SCHOOL,529
2014-2015,054,HALIFAX REGIONAL              ,0739,ASTRAL DRIVE ELEMENTARY SCHOOL,507
2014-2015,054,HALIFAX REGIONAL              ,0749,ASTRAL DRIVE JUNIOR HIGH SCHOOL,445
2014-2015,054,HALIFAX REGIONAL              ,0425,ATLANTIC MEMORIAL-TERENCE BAY SCHOOL      ,222
2014-2015,054,HALIFAX REGIONAL              ,0326,ATLANTIC VIEW ELEMENTARY SCHOOL    ,117
2014-2015,054,HALIFAX REGIONAL              ,0097,AUBURN DRIVE HIGH SCHOOL      ,877
2014-2015,054,HALIFAX REGIONAL              ,0104,BASINVIEW DRIVE COMMUNITY SCHOOL    ,586
2014-2015,054,HALIFAX REGIONAL              ,0752,BEAVER BANK MONARCH DRIVE ELEMENTARY SCHOOL,348
2014-2015,054,HALIFAX REGIONAL              ,0304,BEAVER BANK-KINSAC ELEMENTARY SCHOOL,276
2014-2015,054,HALIFAX REGIONAL              ,0268,BEDFORD AND FORSYTH EDUCATION CENTRES  ,158
2014-2015,054,HALIFAX REGIONAL              ,0937,BEDFORD SOUTH SCHOOL          ,459
2014-2015,054,HALIFAX REGIONAL              ,0291,BEECHVILLE LAKESIDE TIMBERLEA JUNIOR ELEMENTARY SCHOOL  ,440
2014-2015,054,HALIFAX REGIONAL              ,0290,BEECHVILLE LAKESIDE TIMBERLEA SENIOR ELEMENTARY SCHOOL  ,329
2014-2015,054,HALIFAX REGIONAL              ,0514,BEL AYR ELEMENTARY SCHOOL     ,208
2014-2015,054,HALIFAX REGIONAL              ,0322,BELL PARK ACADEMIC CENTRE     ,259
2014-2015,054,HALIFAX REGIONAL              ,0515,BICENTENNIAL SCHOOL           ,289
2014-2015,054,HALIFAX REGIONAL              ,0519,BROOKHOUSE ELEMENTARY SCHOOL  ,358
2014-2015,054,HALIFAX REGIONAL              ,0286,BROOKSIDE JUNIOR HIGH SCHOOL  ,319
2014-2015,054,HALIFAX REGIONAL              ,0595,BURTON ETTINGER ELEMENTARY SCHOOL    ,403
2014-2015,054,HALIFAX REGIONAL              ,0319,CALDWELL ROAD ELEMENTARY SCHOOL,303
2014-2015,054,HALIFAX REGIONAL              ,0516,CALEDONIA JUNIOR HIGH SCHOOL  ,324
2014-2015,054,HALIFAX REGIONAL              ,0312,CAUDLE PARK ELEMENTARY SCHOOL ,192
2014-2015,054,HALIFAX REGIONAL              ,0743,CAVALIER DRIVE SCHOOL         ,306
2014-2015,054,HALIFAX REGIONAL              ,0611,CENTRAL SPRYFIELD SCHOOL      ,148
2014-2015,054,HALIFAX REGIONAL              ,1183,CHARLES P. ALLEN HIGH SCHOOL  ,1341
2014-2015,054,HALIFAX REGIONAL              ,0596,CHEBUCTO HEIGHTS ELEMENTARY SCHOOL   ,304
2014-2015,054,HALIFAX REGIONAL              ,1109,CITADEL HIGH SCHOOL           ,1230
2014-2015,054,HALIFAX REGIONAL              ,0600,CLAYTON PARK JUNIOR HIGH SCHOOL     ,320
2014-2015,054,HALIFAX REGIONAL              ,0352,COLBY VILLAGE ELEMENTARY SCHOOL      ,166
2014-2015,054,HALIFAX REGIONAL              ,0357,COLE HARBOUR DISTRICT HIGH SCHOOL   ,836
2014-2015,054,HALIFAX REGIONAL              ,0339,COLONEL JOHN STUART ELEMENTARY SCHOOL,166
2014-2015,054,HALIFAX REGIONAL              ,0517,CRICHTON PARK ELEMENTARY SCHOOL      ,228
2014-2015,054,HALIFAX REGIONAL              ,0605,CUNARD JUNIOR HIGH SCHOOL     ,183
2014-2015,054,HALIFAX REGIONAL              ,0518,DARTMOUTH HIGH SCHOOL         ,794
2014-2015,054,HALIFAX REGIONAL              ,0601,DUC D'ANVILLE ELEMENTARY SCHOOL      ,312
2014-2015,054,HALIFAX REGIONAL              ,0328,DUNCAN MACMILLAN HIGH SCHOOL  ,185
2014-2015,054,HALIFAX REGIONAL              ,0343,DUTCH SETTLEMENT ELEMENTARY SCHOOL  ,115
2014-2015,054,HALIFAX REGIONAL              ,0283,EAST ST. MARGARET'S ELEMENTARY SCHOOL      ,69
2014-2015,054,HALIFAX REGIONAL              ,0329,EASTERN CONSOLIDATED ELEMENTARY SCHOOL     ,7
2014-2015,054,HALIFAX REGIONAL              ,0351,EASTERN PASSAGE EDUCATION CENTRE   ,389
2014-2015,054,HALIFAX REGIONAL              ,0334,EASTERN SHORE DISTRICT HIGH SCHOOL ,464
2014-2015,054,HALIFAX REGIONAL              ,0614,ELIZABETH SUTHERLAND SCHOOL   ,287
2014-2015,054,HALIFAX REGIONAL              ,0538,ELLENVALE JUNIOR HIGH SCHOOL  ,343
2014-2015,054,HALIFAX REGIONAL              ,0564,ERIC GRAVES MEMORIAL JUNIOR HIGH SCHOOL  ,161
2014-2015,054,HALIFAX REGIONAL              ,0599,FAIRVIEW HEIGHTS ELEMENTARY SCHOOL  ,307
2014-2015,054,HALIFAX REGIONAL              ,0578,FAIRVIEW JUNIOR HIGH SCHOOL   ,379
2014-2015,054,HALIFAX REGIONAL              ,0288,FIVE BRIDGES JUNIOR HIGH SCHOOL     ,519
2014-2015,054,HALIFAX REGIONAL              ,0356,GAETZ BROOK JUNIOR HIGH SCHOOL,304
2014-2015,054,HALIFAX REGIONAL              ,0731,GEORGE BISSETT ELEMENTARY SCHOOL   ,152
2014-2015,054,HALIFAX REGIONAL              ,0314,GEORGES P. VANIER JUNIOR HIGH SCHOOL,379
2014-2015,054,HALIFAX REGIONAL              ,0568,GORSEBROOK JUNIOR HIGH SCHOOL ,172
2014-2015,054,HALIFAX REGIONAL              ,0318,GRAHAM CREIGHTON JUNIOR HIGH SCHOOL  ,285
2014-2015,054,HALIFAX REGIONAL              ,0602,GROSVENOR-WENTWORTH PARK ELEMENTARY SCHOOL ,508
2014-2015,054,HALIFAX REGIONAL              ,0567,HALIFAX CENTRAL JUNIOR HIGH SCHOOL,173
2014-2015,054,HALIFAX REGIONAL              ,8054,HALIFAX DSEPS                 ,139
2014-2015,054,HALIFAX REGIONAL              ,0592,HALIFAX WEST HIGH SCHOOL      ,1487
2014-2015,054,HALIFAX REGIONAL              ,0306,HAMMONDS PLAINS CONSOLIDATED SCHOOL ,615
2014-2015,054,HALIFAX REGIONAL              ,0521,HARBOUR VIEW ELEMENTARY SCHOOL,200
2014-2015,054,HALIFAX REGIONAL              ,0740,HAROLD T. BARRETT JUNIOR HIGH SCHOOL,171
2014-2015,054,HALIFAX REGIONAL              ,0296,HARRIETSFIELD ELEMENTARY SCHOOL      ,159
2014-2015,054,HALIFAX REGIONAL              ,0313,HARRY R. HAMILTON ELEMENTARY SCHOOL ,451
2014-2015,054,HALIFAX REGIONAL              ,0522,HAWTHORN ELEMENTARY SCHOOL    ,212
2014-2015,054,HALIFAX REGIONAL              ,0293,HERRING COVE JUNIOR HIGH SCHOOL      ,192
2014-2015,054,HALIFAX REGIONAL              ,0571,HIGHLAND PARK JUNIOR HIGH SCHOOL     ,132
2014-2015,054,HALIFAX REGIONAL              ,0310,HILLSIDE PARK ELEMENTARY SCHOOL      ,164
2014-2015,054,HALIFAX REGIONAL              ,0747,HOLLAND ROAD ELEMENTARY SCHOOL,324
2014-2015,054,HALIFAX REGIONAL              ,0327,HUMBER PARK ELEMENTARY SCHOOL ,168
2014-2015,054,HALIFAX REGIONAL              ,0523,IAN FORSYTH ELEMENTARY SCHOOL ,353
2014-2015,054,HALIFAX REGIONAL              ,0579,INGLIS STREET ELEMENTARY SCHOOL      ,173
2014-2015,054,HALIFAX REGIONAL              ,0619,J. L. ILSLEY HIGH SCHOOL      ,704
2014-2015,054,HALIFAX REGIONAL              ,0539,JOHN MACNEIL ELEMENTARY SCHOOL,212
2014-2015,054,HALIFAX REGIONAL              ,0524,JOHN MARTIN JUNIOR HIGH SCHOOL,183
2014-2015,054,HALIFAX REGIONAL              ,0607,JOHN W. MACLEOD-FLEMING TOWER ELEMENTARY SCHOOL ,419
2014-2015,054,HALIFAX REGIONAL              ,0354,JOSEPH GILES ELEMENTARY SCHOOL,276
2014-2015,054,HALIFAX REGIONAL              ,0569,JOSEPH HOWE ELEMENTARY SCHOOL ,146
2014-2015,054,HALIFAX REGIONAL              ,1103,KINGSWOOD ELEMENTARY SCHOOL   ,565
2014-2015,054,HALIFAX REGIONAL              ,0330,LAKEFRONT CONSOLIDATED ELEMENTARY SCHOOL   ,32
2014-2015,054,HALIFAX REGIONAL              ,0587,LEMARCHANT-ST. THOMAS ELEMENTARY SCHOOL    ,407
2014-2015,054,HALIFAX REGIONAL              ,0353,LESLIE THOMAS JUNIOR HIGH SCHOOL   ,370
2014-2015,054,HALIFAX REGIONAL              ,0968,LOCKVIEW HIGH SCHOOL          ,1151
2014-2015,054,HALIFAX REGIONAL              ,0939,MADELINE SYMONDS MIDDLE SCHOOL,678
2014-2015,054,HALIFAX REGIONAL              ,0526,MICHAEL WALLACE ELEMENTARY SCHOOL    ,201
2014-2015,054,HALIFAX REGIONAL              ,0748,MILLWOOD ELEMENTARY SCHOOL    ,331
2014-2015,054,HALIFAX REGIONAL              ,0745,MILLWOOD HIGH SCHOOL          ,770
2014-2015,054,HALIFAX REGIONAL              ,0527,MOUNT EDWARD ELEMENTARY SCHOOL,162
2014-2015,054,HALIFAX REGIONAL              ,1149,MUSQUODOBOIT RURAL HIGH SCHOOL,269
2014-2015,054,HALIFAX REGIONAL              ,0348,MUSQUODOBOIT VALLEY EDUCATION CENTRE ,133
2014-2015,054,HALIFAX REGIONAL              ,0324,NELSON WHYNDER ELEMENTARY SCHOOL     ,88
2014-2015,054,HALIFAX REGIONAL              ,0056,OCEAN VIEW ELEMENTARY SCHOOL  ,301
2014-2015,054,HALIFAX REGIONAL              ,0131,O'CONNELL DRIVE ELEMENTARY SCHOOL   ,346
2014-2015,054,HALIFAX REGIONAL              ,0315,OLDFIELD CONSOLIDATED SCHOOL  ,124
2014-2015,054,HALIFAX REGIONAL              ,0572,OXFORD SCHOOL                 ,342
2014-2015,054,HALIFAX REGIONAL              ,1141,OYSTER POND ACADEMY           ,390
2014-2015,054,HALIFAX REGIONAL              ,0970,PARK WEST SCHOOL              ,754
2014-2015,054,HALIFAX REGIONAL              ,1159,PORTERS LAKE ELEMENTARY SCHOOL,323
2014-2015,054,HALIFAX REGIONAL              ,0969,PORTLAND ESTATES ELEMENTARY SCHOOL   ,401
2014-2015,054,HALIFAX REGIONAL              ,0533,PRINCE ANDREW HIGH SCHOOL     ,908
2014-2015,054,HALIFAX REGIONAL              ,0532,PRINCE ARTHUR JUNIOR HIGH SCHOOL     ,296
2014-2015,054,HALIFAX REGIONAL              ,0282,PROSPECT ROAD ELEMENTARY SCHOOL     ,244
2014-2015,054,HALIFAX REGIONAL              ,0938,RIDGECLIFF MIDDLE SCHOOL      ,476
2014-2015,054,HALIFAX REGIONAL              ,0359,ROBERT K. TURNER ELEMENTARY SCHOOL   ,134
2014-2015,054,HALIFAX REGIONAL              ,0603,ROCKINGHAM ELEMENTARY SCHOOL  ,420
2014-2015,054,HALIFAX REGIONAL              ,0609,ROCKINGSTONE HEIGHTS SCHOOL   ,243
2014-2015,054,HALIFAX REGIONAL              ,1187,ROCKY LAKE JUNIOR HIGH SCHOOL ,595
2014-2015,054,HALIFAX REGIONAL              ,0321,ROSS ROAD SCHOOL              ,273
2014-2015,054,HALIFAX REGIONAL              ,0311,SACKVILLE HEIGHTS ELEMENTARY SCHOOL,305
2014-2015,054,HALIFAX REGIONAL              ,0303,SACKVILLE HEIGHTS JUNIOR HIGH SCHOOL ,525
2014-2015,054,HALIFAX REGIONAL              ,0297,SACKVILLE HIGH SCHOOL         ,954
2014-2015,054,HALIFAX REGIONAL              ,0581,SAINT MARY'S ELEMENTARY SCHOOL,108
2014-2015,054,HALIFAX REGIONAL              ,0295,SAMBRO ELEMENTARY SCHOOL      ,114
2014-2015,054,HALIFAX REGIONAL              ,0941,SEASIDE ELEMENTARY SCHOOL     ,368
2014-2015,054,HALIFAX REGIONAL              ,0534,SHANNON PARK ELEMENTARY SCHOOL,537
2014-2015,054,HALIFAX REGIONAL              ,0287,SHATFORD MEMORIAL ELEMENTARY SCHOOL  ,73
2014-2015,054,HALIFAX REGIONAL              ,0332,SHEET HARBOUR CONSOLIDATED SCHOOL    ,98
2014-2015,054,HALIFAX REGIONAL              ,0589,SIR CHARLES TUPPER SCHOOL     ,225
2014-2015,054,HALIFAX REGIONAL              ,0277,SIR JOHN A. MACDONALD HIGH SCHOOL   ,945
2014-2015,054,HALIFAX REGIONAL              ,0320,SIR ROBERT BORDEN JUNIOR HIGH SCHOOL ,219
2014-2015,054,HALIFAX REGIONAL              ,0355,SMOKEY DRIVE ELEMENTARY SCHOOL,243
2014-2015,054,HALIFAX REGIONAL              ,0535,SOUTH WOODSIDE SCHOOL         ,150
2014-2015,054,HALIFAX REGIONAL              ,0540,SOUTHDALE-NORTH WOODSIDE SCHOOL      ,266
2014-2015,054,HALIFAX REGIONAL              ,0593,SPRINGVALE ELEMENTARY SCHOOL  ,313
2014-2015,054,HALIFAX REGIONAL              ,0575,ST. AGNES JUNIOR HIGH SCHOOL  ,283
2014-2015,054,HALIFAX REGIONAL              ,0577,ST. CATHERINE'S ELEMENTARY SCHOOL,397
2014-2015,054,HALIFAX REGIONAL              ,0580,ST. JOSEPH'S-ALEXANDER MCKAY ELEMENTARY SCHOOL ,274
2014-2015,054,HALIFAX REGIONAL              ,0940,ST. MARGARET'S BAY ELEMENTARY SCHOOL,360
2014-2015,054,HALIFAX REGIONAL              ,0586,ST. STEPHEN'S ELEMENTARY SCHOOL      ,198
2014-2015,054,HALIFAX REGIONAL              ,0299,SUNNYSIDE ELEMENTARY SCHOOL   ,374
2014-2015,054,HALIFAX REGIONAL              ,0307,SYCAMORE LANE ELEMENTARY SCHOOL     ,195
2014-2015,054,HALIFAX REGIONAL              ,0085,TALLAHASSEE COMMUNITY SCHOOL  ,460
2014-2015,054,HALIFAX REGIONAL              ,1186,TANTALLON JUNIOR ELEMENTARY SCHOOL  ,317
2014-2015,054,HALIFAX REGIONAL              ,0284,TANTALLON SENIOR ELEMENTARY SCHOOL  ,473
2014-2015,054,HALIFAX REGIONAL              ,0349,UPPER MUSQUODOBOIT CONSOLIDATED ELEMENTARY SCHOOL  ,41
2014-2015,054,HALIFAX REGIONAL              ,1157,WAVERLEY MEMORIAL ELEMENTARY SCHOOL ,356
2014-2015,054,HALIFAX REGIONAL              ,0591,WESTMOUNT ELEMENTARY SCHOOL   ,350
2014-2015,054,HALIFAX REGIONAL              ,0294,WILLIAM KING ELEMENTARY SCHOOL,233
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0063,ALDERSHOT ELEMENTARY SCHOOL   ,261
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0746,ANNAPOLIS EAST ELEMENTARY SCHOOL     ,422
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0706,ANNAPOLIS ROYAL REGIONAL ACADEMY   ,158
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,8055,ANNAPOLIS VALLEY DSEPS        ,34
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0133,ANNAPOLIS WEST EDUCATION CENTRE ,206
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0993,AVON VIEW HIGH SCHOOL         ,691
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0075,BERWICK AND DISTRICT SCHOOL   ,283
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0507,BRIDGETOWN REGIONAL ELEMENTARY SCHOOL,141
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0708,BRIDGETOWN REGIONAL HIGH SCHOOL    ,366
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0363,BROOKLYN DISTRICT ELEMENTARY SCHOOL  ,324
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0058,CAMBRIDGE AND DISTRICT ELEMENTARY SCHOOL  ,178
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0067,CENTRAL KINGS RURAL HIGH SCHOOL      ,776
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0965,CHAMPLAIN ELEMENTARY SCHOOL   ,166
2014-2015,055,ANNAPOLIS VALLEY REGIONAL     ,0141,CLARK RUTHERFORD MEMORIAL SCHOOL     ,116
